ID,Type,Style,Name,OG Low,OG High,OG Plato Low,OG Plato High,FG Low,FG High,FG Plato Low,FG Plato High,Alcohol by Weight Low (%),Alcohol by Weight High (%),Volume Low (%),Volume High (%),Bitterness Low (IBU) ,Bitterness High (IBU) ,Color Low SRM,Color High SRM,Color Low EBC,Color High EBC,Color,Clarity,Perceived Malt Aroma & Flavor,Perceived Hop Aroma & Flavor,Perceived Bitterness,Fermentation Characteristics,Body,Additional notes
FEA23090-F019-43D7-8470-AD9D8DC37248,Ale,Belgian and French Origin Ale Styles,Belgian-Style Lambic,1.047,1.056,11.7,13.8,1,1.01,0,2.6,4,6.5,5,8.2,9,23,6,13,12,26,Gold to medium amber,Cloudiness is acceptable,Sweet malt character should not be present,"Not present to very low, and can include cheesy or ﬂoral lavender-like attributes. Hop character is achieved by using stale and aged hops at low rates.",Very low,"Characteristic horsey, goaty, leathery and phenolic aromas and ﬂavors derived from Brettanomyces yeast are often present at moderate levels. High to very high fruity esters are present. Traditionally, Lambics are unblended and spontaneously fermented. They express high to very high levels of fruity esters as well as bacteria and yeast-derived sourness. Some versions are fermented with the addition of cultured yeast and bacteria. Carbonation can range from very low to high. Vanillin and other wood-derived ﬂavors should not be present.",Very low with dry mouthfeel,"Lambics originating in the Brussels area of Belgium are often simply called Lambic. Versions of this beer style made outside of the Brussels area cannot be called true Lambics. These versions are said to be “Belgian-Style Lambic” and may be made to resemble many of the beers of true origin. Historically, traditional Lambic is dry and completely attenuated, exhibiting no residual sweetness either from malt, sugar or other sweeteners. Sweet versions may be created through the addition of sugars or other sweeteners. Traditionally, Lambics are brewed with unmalted wheat and malted barley."
EB5D565C-6494-4D3F-83E9-54432AE01E8D,Ale,Belgian and French Origin Ale Styles,Traditional Belgian-Style Gueuze Lambic,1.044,1.056,11,0.8,1,1.01,0,2.6,4,7,5,8.9,11,23,6,13,12,26,Gold to medium amber,"Cloudiness is acceptable, as Gueuze is traditionally bottle conditioned.",Sweet malt character is not present,"Not present to very low and can include cheesy, ﬂoral or lavender-like attributes.",Very low,"These unﬂavored blended and secondary fermented Lambic beers may be very dry or mildly sweet and are characterized by intense fruity ester, sour, and acidic attributes. Diacetyl should not be present. Characteristic horsey, goaty, leathery and phenolic aromas and ﬂavors derived from Brettanomyces yeast are often present at moderate levels. Old Lambic is blended with newly fermenting young Lambic to create this special style of Lambic. Vanillin and other wood-derived ﬂavors should not be present. Carbonation can be none (flat) to medium.",Very low with dry mouthfeel,"Gueuze Lambics, whose origin is the Brussels area of Belgium, are often simply called Gueuze Lambic. Versions of this beer style made outside of the Brussels area are said to be “Belgian-Style Gueuze Lambics.” The Belgian-style versions are made to resemble many of the beers of true origin. Historically, traditional Gueuze Lambics are dry and completely attenuated, exhibiting no residual sweetness either from malt, sugar or other sweeteners. Traditionally, Gueuze is brewed with unmalted wheat, malted barley, and stale, aged hops."
04934FA4-4585-4881-8680-921A5675F256,Ale,Belgian and French Origin Ale Styles,Contemporary Belgian-Style Spontaneous Fermented Ale,1.044,1.056,11,0.8,1,1.01,0,2.6,4,7,5,8.9,11,23,6,40,12,80,Gold to very dark,"Cloudiness is acceptable, as these beers are frequently bottle conditioned.",Sweet malt character is not present. Some versions may exhibit attributes typical of specialty malts.,"Not present to low and can include a cheesy, ﬂoral or lavender-like attributes.",Very low,"These unﬂavored blended and secondary fermented beers may be very dry or mildly sweet and are characterized by intense fruity ester, sour, and acidic attributes. Diacetyl should not be present. Characteristic horsey, goaty, leathery and phenolic aromas and ﬂavors derived from Brettanomyces yeast are often present at moderate levels. Aged beer is often blended with young beer to create this special style. Vanillin and other wood-derived ﬂavors should not be present. Carbonation can be none (flat) to medium.",Very low with dry mouthfeel,"While taking its inspiration from the Traditional Gueuze-style Lambics whose origin is the Brussels area of Belgium, Contemporary Belgian-Style Spontaneous Fermented Ales may incorporate specialty malts, spices or other flavors or fruited combinations that influence the hue, flavor and aroma of the finished beer such that they differ significantly from traditional examples."
7C71839F-A0A7-4083-8812-045A70FE9FEE,Ale,Belgian and French Origin Ale Styles,Belgian-Style Fruit Lambic,1.04,1.072,10,0.5,1.008,1.016,2.1,4.1,4,7,5,8.9,15,21,,,,,Often influenced by the color of added fruit,Cloudiness is acceptable,"Malt sweetness should be absent, but sweetness of fruit may be low to high.",Hop aroma and ﬂavor is not present. Cheesy hop character should not be present.,Very low,"Characteristic horsey, goaty, leathery and phenolic aromas and ﬂavors derived from Brettanomyces yeast are often present at moderate levels. Fermented sourness is an important part of the ﬂavor proﬁle, though sweetness may compromise the intensity. Fruit sourness may also be an important part of the proﬁle. These ﬂavored Lambic beers may be very dry or mildly sweet. Vanillin and other woody ﬂavors should not be present.",Dry to full,"These beers, also known by the names Framboise, Kriek, Peche, Cassis, etc., are characterized by fruit aromas and ﬂavors. Fruit Lambics, whose origin is the Brussels area of Belgium, are often simply called Fruit Lambic. Versions of this beer style made outside of the Brussels area are said to be “Belgian-Style Fruit Lambics.” The Belgian-style versions are made to resemble many of the beers of true origin. Historically, traditional Lambics are dry and completely attenuated, exhibiting no residual sweetness either from malt, sugar, fruit or other sweeteners. Some versions often have a degree of sweetness contributed by fruit sugars, other sugars or other sweeteners. See also Belgian-Style Lambic for additional background information. Such beers exhibiting wood-derived attributes should be categorized in other Wood-Aged categories."
0AF3239B-283F-49DB-AA44-B89B1FE7CF4E,Ale,Belgian and French Origin Ale Styles,Other Belgian-Style Ale,,,,,,,,,,,,,,,,,,,May vary widely,Chill haze is acceptable at low temperatures,Malt perception may vary widely,May vary widely,May vary widely,"Phenolic spiciness may be absent or may be present at low levels. Fruity-ester complexity may range from low to medium, in harmony with malt and other attributes. Diacetyl should not be present.",Varies with style,"Beers in this category recognize the uniqueness and traditions of Belgian brewing, but do not hew to any other classic or “Other” Belgian-style categories defined in these guidelines. Balance is a key component when assessing these beers. Wood- and barrel-aged versions which exhibit attributes of wood aging should be categorized as wood- and barrel-aged beers. Fruited versions are categorized as Belgian-style fruit beers."
462BBC3B-B396-4791-9625-8AD410F04C34,Ale,Belgian and French Origin Ale Styles,Belgian-Style Table Beer,1.008,1.038,2.1,9.5,1.004,1.034,1,8.5,0.4,2.8,0.5,3.5,5,15,5,50,10,100,Gold to black. Caramel color is sometimes added to adjust color.,"Beer color may be too dark to perceive. When clarity is perceivable, chill haze is acceptable at low temperatures.",Mild malt character may be present,Not present to very low,Very low to low,Diacetyl should not be present. Traditional versions do not use artiﬁcial sweeteners nor are they excessively sweet. More modern versions can incorporate sweeteners such as sugar and saccharin added post fermentation for additional sweetness and to increase smoothness.,Low,"These beers may contain malted barley, wheat, and rye as well as unmalted wheat, rye, oats and corn. Though not common, flavorings such as coriander or orange and lemon peel are sometimes added, but are barely perceptible. The mouthfeel is light to moderate, and sometimes boosted with unfermented sugars/malt sugars. Low carbonation and aftertaste are typical."
917E02A3-4327-4F2A-83F5-20D382F7F4DE,Ale,Other Origin Ale Styles,Grodziskie,1.028,1.036,7.1,9,1.006,1.01,1.5,2.6,2.1,2.9,2.7,3.7,15,25,3,6,6,12,Straw to gold,Chill haze is acceptable at low temperatures,Oak-smoked wheat malt comprises the entire grain bill. Assertive smoked wheat malt aromas and flavors are medium to medium-high with aroma dominated by oak smoke.,Aroma and flavor of noble hops ranges from not present to low,Medium-low to medium,Fruity esters are low. Diacetyl and DMS should not be present. An overall crisp flavor is achieved by managing fermentation temperatures. Sourness should not be present.,Low to medium-low,Grodziskie (sometimes referred to as Graetzer in German) is an ale style of Polish origin. Historic versions were often bottle conditioned and highly carbonated.
59E0C601-D411-418C-BA95-8A643B810296,Ale,Other Origin Ale Styles,Adambier,1.07,1.09,17.1,21.6,1.01,1.02,2.6,5.1,7.1,8.7,9,11,30,50,15,35,30,70,Light brown to very dark,"Beer color may be too dark to perceive clarity. When clarity is perceivable, chill haze is absent.",Toast and caramel malt aroma and flavor may be present. Astringency from highly roasted malt should not be present.,"Low, with attributes typical of traditional non-hybrid European hop varieties.",Low to medium,A cool ale fermentation is typically used. Extensive aging and acidiﬁcation of this beer can mask malt and hop character to varying degrees. Aging in barrels may contribute some level of Brettanomyces and lactic character.,Medium to full,"The style originated in Dortmund and is a strong, dark, hoppy ale which may or may not be sour. It may also be extensively aged in wooden barrels. Traditional versions may have a low or medium-low degree of smokiness. Adambier may or may not use wheat in its formulation. Smoke character may be absent in contemporary versions. Fruited versions of this style which exhibit attributes of wood-aging should be categorized as fruited Wood- and Barrel-Aged Sour Beers. Fruited versions of this style which do not exhibit attributes of wood-aging should be categorized as Fruit Wheat Beers."
9BE9D73A-17A5-409F-AB33-82D85AE032A7,Ale,Other Origin Ale Styles,"Dutch-Style Kuit, Kuyt or Koyt",1.05,1.08,12.4,19.3,1.006,1.015,1.5,3.7,3.8,6.3,4.7,7.9,25,35,5,12.5,10,25,Gold to copper,Chill haze and other haze is acceptable,"The aroma is grainy or grainy-bready. The distinctive character of this beer is derived from the use of at least 45 percent oat malt, at least 20 percent wheat malt with pale malt making up the remainder of the grain bill.",Very low to low from noble hops or other traditional European varieties,Medium-low to medium,Esters may be present at low levels. Diacetyl is usually absent in these beers but may be present at very low levels. Acidity and sweet corn-like DMS should not be present.,Low to medium,This style of beer was popular in the Netherlands from 1400-1550
E3789686-CE24-4BC6-8E6B-5A4528164F8E,Ale,Other Origin Ale Styles,Classic Australian-Style Pale Ale,1.04,1.052,10,13,1.004,1.01,1,2.5,3.2,4.7,4,6,15,35,3,10,6,20,Straw to copper,Chill haze and/or a hazy appearance caused by yeast is acceptable at low levels,Low malt sweetness and other malt attributes are present,Low to medium,Low to medium,"Perceivable fruity esters should be present, and are a defining character of this beer style, balanced by low to medium hop aroma. Overall flavor impression is mild. Clean yeasty, bready character may be present. Yeast in suspension if present may impact overall perception of bitterness. Diacetyl is usually absent in these beers but may be present at very low levels. DMS should not be present.",Low to medium with a dry finish,
D729B093-96AF-498B-9017-3B2A45061CF3,Ale,Other Origin Ale Styles,Australian-Style Pale Ale,1.04,1.052,10,13,1.006,1.01,1.5,2.5,3.2,4.7,4,6,15,40,3,9,6,18,Straw to medium amber,"Yeast, chill and/or hop haze may be present in this style at low levels but are not essential",Very low to medium,"Medium-low to medium-high, exhibiting attributes typical of modern Australian hop varieties such as tropical fruit, mango, passionfruit, and/or stone-fruit",Low to medium-high,Very low to low fruity esters are acceptable but not essential.,Low to medium-low with a dry finish,"Overall impression is a well-integrated easy drinking, refreshing pale ale style with distinctive fruity Australian hop aromas and flavours. Diacetyl is usually absent in these beers but may be present at very low levels. DMS should not be present."
2FB54783-64E9-475E-B9A0-2E6E9FD73DA0,Ale,Other Origin Ale Styles,International-Style Pale Ale,1.04,1.06,10,0.7,1.006,1.014,1.5,3.6,3.5,5.2,4.4,6.6,20,42,5,12,10,24,Gold to copper,Chill haze is acceptable at low temperatures,Very low to medium malt flavor and aroma should be present. Low caramel malt aroma and flavor may be present.,"Hop aroma is low to high. Hop ﬂavor is very low to high. Hop character can vary widely depending on variety and origin of hops used, and should reflect attributes typical of non-U.S. and non-British variety hops.",Medium to high,Fruity esters are low to high. Diacetyl is usually absent in these beers but may be present at very low levels. DMS should not be present.,Low to medium,
25C548DC-26EE-4DC0-BBBB-90ACB051B742,Ale,Other Origin Ale Styles,Finnish-Style Sahti,1.06,1.09,14.7,21.6,1.016,1.04,4,10,5.6,6.8,7,8.5,3,16,4,12,8,24,Pale to copper,"Chill haze, yeast haze and general turbidity is acceptable.",Malt aroma is medium-low to medium. Malt ﬂavor is medium to high with malt sweetness present.,Not present to very low,Very low,"These beers can vary significantly in character. Fruity ester and yeasty aromas are medium to high. Diacetyl should not be present. Bread/bakers’ yeast is traditionally used for fermentation and may produce flavors and aromas of complex alcohols, clove-like phenolics and banana fruitiness.",Medium to full,Juniper aroma and ﬂavor should be present due to the use of juniper boughs/branches and berries in the brewing process
16D7ECC6-FE69-439A-8006-60F5D9F8EFAE,Ale,Other Origin Ale Styles,Swedish-Style Gotlandsdricke,1.04,1.05,10,0.4,1.01,1.014,2.5,3.5,4.4,5.2,5.5,6.5,15,25,4,12,8,24,Pale to copper,Chill haze or yeast haze is acceptable,"Medium-low to medium. Birchwood smoke character, derived from the malting process, should be present.",Not present to very low,Very low to medium-low,Bread/bakers’ yeast is traditionally used for fermentation and contributes to unique character of these beers. Fruity ester and yeasty aromas are medium to high. Diacetyl should not be present.,Medium to full,Juniper aroma and flavor should be present due to the use of juniper boughs/branches and berries in the brewing process. These beers are characterized by juniper and birchwood smoked malt.
B625C91D-4C25-4265-A47A-480E151E98B8,Ale,Other Origin Ale Styles,Breslau-Style Schoeps,1.067,1.072,16.5,17.5,1.016,1.024,4.5,6.1,4.8,5.6,6,7,20,30,2,40,4,80,Straw to black,Chill haze is acceptable at low temperatures. Hue may be too dark to perceive clarity in some versions.,"Malt sweetness is medium to medium-high with a pronounced malt character. A high proportion of pale or dark wheat malt (as much as 80 percent) is used to brew these beers as well as Pilsener and other pale, toasted or dark specialty malts. Paler versions may have bready, aromatic biscuit malt attributes. Darker versions may exhibit roast malt bitterness at low levels, and toasted or nutty malt attributes. Caramel-like malt attributes are not present.",Very low,Medium-low to medium,Fruity esters may be present as these beers are fermented with ale yeast as opposed to wheat beer yeast. Diacetyl and phenolic aromas and ﬂavors should not be present.,Full,Traditional German wheat beer yeast is not used in this style of beer.
8EC8FCC4-7261-4833-9E86-187CB22DA5D4,Lager,European Origin Lager Styles,German-Style Pilsener,1.067,1.072,16.5,17.5,1.016,1.024,4.5,6.1,4.8,5.6,6,7,20,30,2,40,4,80,Straw to pale,Appearance should be clear. Chill haze should not be present,A malty sweet aroma and flavor should be present at low levels. Bready or light biscuity attributes may be present.,"Hop aroma and ﬂavor is moderate and pronounced, derived from late hopping (not dry hopping) with noble-type hops.",Medium to high,Fruity-ester and DMS should not be present. These are well attenuated beers.,Low to medium-low,"The head should be dense, pure white and persistent."
2BC8543E-33FA-4631-B133-9572543AF5A2,Lager,European Origin Lager Styles,Bohemian-Style Pilsener,1.044,1.056,11,13.8,1.014,1.018,3.6,4.5,3.2,4,4.1,5.1,30,45,3,6,6,12,Straw to gold,Appearance should be clear. Chill haze should not be present,"A slightly sweet and toasted, biscuity, bready malt aroma and ﬂavor is present.","Medium-low to medium, derived from late kettle hopping with noble-type hops.",Medium,"Very low levels of diacetyl, if present, are characteristic of this style and may accent malt character. Low levels of sulfur compounds may be present. DMS should not be present.",Medium,The head should be dense.
7FA57FEF-FB73-44CE-A2CF-69EE0F6C0768,Lager,European Origin Lager Styles,Munich-Style Helles,1.044,1.05,11,12.4,1.008,1.012,2.1,3.1,3.8,4.4,4.8,5.6,18,25,4,5.5,8,11,Pale to gold,Appearance should be clear. Chill haze should not be present,Malt aroma and ﬂavor are pronounced. Low levels of yeast-produced sulfur aromas and ﬂavors may be present. Malt character is sometimes bready and suggestive of lightly toasted malted barley. There should be no caramel character.,"Hop aroma is not present to low. Hop ﬂavor is very low to low, derived from noble-type hops.","Low, derived from European noble-type hops.","Fruity esters, DMS and diacetyl should not be present. A very low level of sulfur attributes may be present in balance with other attributes.",Medium,Many beer brands known as Austrian-Style Maerzen are nearly indistinguishable from Munich-Style Helles and are appropriately categorized here.
4E948244-E257-40E7-9D36-4330DDB0BCDE,Lager,European Origin Lager Styles,Dortmunder/European-Style Export,1.048,1.057,11.9,14,1.01,1.014,2.6,3.6,4,4.8,5.1,6.1,23,29,3,6,6,12,Straw to deep gold,Appearance should be clear. Chill haze should not be present,Sweet malt character should be low and should not be caramelly,"Very low to low, derived from noble-type hops.",Medium,Fruity esters and diacetyl should not be present.,Medium,"Traditionally, German-style Export beers were brewed to higher gravity/higher alcohol than domestic beers to promote longer shelf-life in export markets."
5DBE0C47-0754-4B1C-B2DB-825C03D669D5,Lager,European Origin Lager Styles,Vienna-Style Lager,1.046,1.056,11.4,13.8,1.012,1.018,3.1,4.6,3.8,4.3,4.8,5.4,22,28,10,18,20,36,Copper to reddish-brown,Appearance should be clear. Chill haze should not be present,"Characterized by malty aroma and light malt sweetness, which should have a lightly toasted malt character.","Very low to low, derived from noble-type hops.","Low to medium-low, clean and crisp.","DMS, diacetyl, and fruity esters should not be present.",Medium,
3DF9CA9C-5B99-481D-B9B7-DC02E141254F,Lager,European Origin Lager Styles,Franconian-Style Rotbier,1.046,1.056,11.4,13.8,1.008,1.01,2.1,2.6,3.8,4.4,4.8,5.6,20,28,13,23,26,46,Amber to dark red,Clear to slightly hazy for unfiltered versions. Chill haze should not be present.,Light toasted malt aroma and malt sweetness is typical. Light caramel or biscuit character may be present.,"Low to medium-low, with attributes typical of noble-type hops.","Low to medium-low, producing a clean finish.","DMS, diacetyl, fruity esters and phenolic attributes should not be present.",Medium,
0DCA6194-C622-4831-9FEB-54BFAA827117,Lager,European Origin Lager Styles,German-Style Maerzen,1.05,1.06,12.4,14.7,1.012,1.02,3.1,5.1,4,4.7,5.1,6,18,25,4,15,8,30,Pale to reddish-brown,Appearance should be clear. Chill haze should not be present,Bready or biscuity malt aroma and flavor should be present. Sweet maltiness is medium-low to medium and leads to a muted clean hop bitterness. Malt ﬂavors should be of light toast rather than strong caramel. Low level caramel character is acceptable.,Low with attributes typical of noble hop varieties,Medium-low to medium,Fruity esters and diacetyl should not be present,Medium,
84EB31BC-2B7F-4F96-B66A-BEB252A8FCBC,Lager,European Origin Lager Styles,German-Style Oktoberfest/Wiesn,1.048,1.056,11.9,13.8,1.01,1.014,2.6,3.6,4,4.8,5.1,6.1,23,29,3,5,6,10,Straw to gold,Appearance should be clear. Chill haze should not be present,"Clean, sweet, bready malt profile is low to medium-low",Very low to low,Very low to low and in balance with low sweet maltiness,Fruity esters and diacetyl should not be present,Medium,"Traditional Oktoberfest beers were brewed to original gravity at or above 13 ºPlato. Today, some examples are brewed to a lower original gravity."
BB6412A5-5C31-4126-BE13-3BB5A06B10F3,Lager,European Origin Lager Styles,Munich-Style Dunkel,1.048,1.056,11.9,13.8,1.014,1.018,3.6,4.6,3.8,4.2,4.8,5.3,16,25,15,17,30,34,Light brown to brown,Appearance should be clear. Chill haze should not be present,"Malt character is low to medium, with chocolate, roast, bread or biscuit aromas and flavors contributed by using dark Munich malt or other specialty malts.","Very low to low, with attributes typical of noble-type hops.",Medium-low to medium,Fruity esters and diacetyl should not be present,Low to medium-low,"Dunkels do not offer an overly sweet impression, but rather a balance between malt and dark malt sweetness and hop character."
04278D77-5143-4AFB-90EE-ECE8D5684CA1,Lager,European Origin Lager Styles,European-Style Dark Lager,1.048,1.056,11.9,13.8,1.014,1.018,3.6,4.6,3.8,4.2,4.8,5.3,20,35,15,24,30,48,"Very dark brown to black, with a pale-colored head.","Beer color may be too dark to perceive. When clarity is perceivable, chill haze should not be present.",Medium malt aroma displays a mild roasted malt character. Malt sweetness is low to medium and displays a mild roasted malt character without bitterness.,"Hop aroma and ﬂavor is very low to low, derived from noble-type hops.",Low to medium,Fruity esters and diacetyl should not be present.,Low to medium-low,
0A6F6AE4-FDB0-4626-A2CD-AF19DF67EDE1,Lager,European Origin Lager Styles,German-Style Leichtbier,1.026,1.034,6.6,8.5,1.006,1.01,1.5,2.6,2,2.9,2.5,3.7,16,24,2,4,4,8,Straw to pale,Appearance should be clear. Chill haze should not be present,Low to medium,Low to medium,Medium,Fruity esters and diacetyl should not be present. Very low levels of sulfur-related compounds are acceptable.,Very low,
8E20C018-785A-4C04-A0E2-F3DFDED4A8BE,Lager,European Origin Lager Styles,Bamberg-Style Helles Rauchbier,1.044,1.05,11,12.4,1.008,1.012,2.1,3.1,3.8,4.4,4.8,5.6,18,25,4,5.5,8,11,Light pale to gold,Appearance should be clear. Chill haze should not be present,Malt character is prominent with malt aromas suggesting lightly toasted sweet malted barley. Smoke beechwood character ranges from very low to medium. Smoky aroma should be not harshly phenolic. Sulfur may be present at low levels. There should be no caramel character. Smoke ﬂavor may create a perception of mild sweetness.,"Hop aroma and ﬂavor is very low to low, derived from noble-type hops.",Low to medium,Fruity esters and diacetyl should not be present. Very low levels of sulfur-related compounds are acceptable.,Medium,
1E919964-A8D5-49C6-A7AF-373E5702ADEE,Lager,European Origin Lager Styles,Bamberg-Style Maerzen Rauchbier,1.05,1.06,12.4,14.7,1.012,1.02,3.1,5.1,4,4.7,5.1,6,18,25,4,15,8,30,Pale to light brown,Appearance should be clear. Chill haze should not be present,"Sweet toasted malt aroma should be present. Medium-low to medium toasted malt sweetness should be present. Aroma and flavor of smoked beechwood ranges from very low to medium. Smoke ﬂavors should be smooth, without harshness. Aroma should strike a balance between malt, hop and smoke.","Hop aroma and ﬂavor is very low to low, derived from noble-type hops.",Low to medium,Fruity esters and diacetyl should not be present,Full,
5011C12E-489F-45BE-99C4-5E1008370F94,Lager,European Origin Lager Styles,Bamberg-Style Bock Rauchbier,1.066,1.074,16.1,18,1.018,1.024,4.6,6.1,5,6,6.3,7.6,20,30,20,30,40,60,Dark brown to very dark,Appearance should be clear. Chill haze should not be present,"Medium to medium-high malt aroma and ﬂavor should be present with very low to medium-high beechwood smoke aromas and ﬂavors. Smoke flavors should be smooth, without harshness. Smoke ﬂavor may create a perception of mild sweetness.",Very low,"Medium, increasing proportionately with starting gravity.","Fruity esters are usually absent, but if present should be very low. Diacetyl should not be present.",Medium to full,
6EE816FC-537F-4912-BAE9-43D611116B46,Lager,European Origin Lager Styles,German-Style Heller Bock/Maibock,1.066,1.074,16.1,18,1.012,1.02,3.1,5.1,5,6.4,6.3,8.1,20,38,4,9,8,18,"Pale to light amber. The German word “helle” means light-colored, thus Heller Bock is a pale beer.",Appearance should be clear. Chill haze should not be present,Light toasty and/or bready aroma and flavor is often present. Roast or heavy toast/caramel malt aromas and ﬂavors should not be present.,"Low to medium-low, derived from noble-type hops.",Low to medium-low,"Fruity esters, if present, should be low. Diacetyl should not be present.",Medium to full,
B1E2E888-4DA3-4763-B008-DEBA5BED7EBB,Lager,European Origin Lager Styles,Traditional German-Style Bock,1.066,1.074,16.1,18,1.018,1.024,4.6,6.1,5,6,6.3,7.6,20,30,20,30,40,60,Dark brown to very dark,Appearance should be clear. Chill haze should not be present,"Traditional Bocks are made with all malt and have high malt character with aromas of toasted or nutty malt, but not caramel. Traditional bocks display high malt sweetness. The malt ﬂavor profile should display a balance of sweetness and toasted or nutty malt, but not caramel.",Very low,"Medium, increasing proportionately with starting gravity.",Fruity esters if present should be minimal. Diacetyl should not be present.,Medium to full,
7C6B376F-C10E-4200-8A94-934D940ED85B,Lager,European Origin Lager Styles,German-Style Doppelbock,1.074,1.08,18,19.3,1.014,1.02,3.6,5.1,5.2,6.2,6.6,7.9,17,27,12,30,24,60,Copper to dark brown,Appearance should be clear. Chill haze should not be present,Pronounced aromas and flavors of toasted malted barley. Some caramel and toffee character can contribute to complexity in a secondary role. Dark fruit flavors such as prune and raisin may be present. Malty sweetness is pronounced but should not be cloying. There should be no astringency from roasted malts.,Hop aroma is absent. Hop ﬂavor is low.,Low,Alcoholic strength is high. Fruity esters are commonly perceived at low to moderate levels. Diacetyl should not be present.,Full,
524863EE-D1A8-4FDC-88EA-5EEBCAAC130C,Lager,European Origin Lager Styles,German-Style Eisbock,1.074,1.116,18,27.2,,,,,6.8,11.3,8.6,14.3,26,33,15,50,30,100,Light brown to black,Appearance should be clear. Chill haze should not be present,Sweet malt character is very high. Dark fruit flavors such as prune and raisin may be present,Hop aroma and ﬂavor is absent,Very low to low,"Alcohol may be present in aroma. Fruity esters may be evident, but not overpowering. Diacetyl should not be present. Alcoholic strength is very high.",Very full,"This is a stronger version of Doppelbock. Traditionally, these beers were created by freezing a Doppelbock and removing the ice, thus concentrating the alcohol."
06923101-2C31-4552-8A9E-5672ED16B671,Lager,North American Origin Lager Styles,North American Origin Lager Styles,1.04,1.048,10,11.9,1.006,1.012,1.5,3,3.2,4,4.1,5.1,5,15,2,4,4,8,Straw to gold,Chill haze should not be present,Malt sweetness is very low to low,Not present to very low,Not present to very low,"Fruity esters are usually absent, but may be present at very low levels. Diacetyl should not be present.",Low,"Corn, rice, or other grain or sugar adjuncts are often used. American Lagers are very clean and crisp, and aggressively carbonated."
3F175E87-07B0-4E79-A9CF-7F16873E708A,Lager,North American Origin Lager Styles,Contemporary American-Style Lager,1.04,1.048,10,11.9,1.006,1.012,1.5,3,3.2,4,4.1,5.1,5,16,2,4,4,8,Straw to gold,Chill haze should not be present,Malt sweetness and aroma are very low to low,Very low to low,Very low to low,Fruity esters are usually absent but may be present at very low levels. Diacetyl should not be present.,Low,"Corn, rice, or other grain or sugar adjuncts are often used, but all-malt formulations are also made. Contemporary American Lagers typically exhibit increased hop aroma and flavor compared to traditional versions, are clean and crisp, and aggressively carbonated."
A555A926-227A-43ED-B191-C0EB0B85AAE7,Lager,North American Origin Lager Styles,American-Style Light Lager,1.024,1.04,6.1,10,0.992,1.008,-2.1,2.1,2.8,3.5,3.5,4.4,4,10,1.5,4,3,8,Very light to pale,Chill haze should not be present,Very low,Absent to very low,Absent to very low,Fruity esters are usually absent but may be present at very low levels. Diacetyl should not be present. These beers are characterized by an extremely high degree of attenuation. Final gravity is often less than 1.000 (0.0 ºPlato).,Low with dry mouthfeel,"Corn, rice or other grain or sugar adjuncts are often used. These beers are high in carbonation. Flavor attributes typical of beer are usually very low when present. Calories should not exceed 125 per 12-ounce serving. Low carb beers should have a maximum carbohydrate level of 3.0 gm per 12 oz. (355 ml)."
4E64E03E-47F5-4175-B474-80F48B997DE3,Lager,North American Origin Lager Styles,Contemporary American-Style Light Lager,1.024,1.04,6.1,10,0.992,1.008,-2.1,2.1,2.8,3.5,3.5,4.4,4,15,1.5,12,3,24,Very light to medium amber. The word “Light” refers to light body and reduced calories rather than color.,Chill haze should not be present,Very low but present,Very low to low,Very low to low,Fruity esters are usually absent but may be present at very low levels. Diacetyl should not be present. These beers are characterized by an extremely high degree of attenuation. Final gravity is often less than 1.000 (0.0 ºPlato).,"Low to medium-low, often with dry mouthfeel","Corn, rice, or other grain or sugar adjuncts are often used but all-malt formulations are also made. These beers are high in carbonation. Hop attributes, though subtle, are more evident than in traditional American-Style Light Lager. Calories should not exceed 125 per 12-ounce serving. Low carb beers should have a maximum carbohydrate level of 3.0 gm per 12 oz. (355 ml)"
A4B4B0DF-0713-4F75-B6DE-381107C6576A,Lager,North American Origin Lager Styles,American-Style Pilsener,1.045,1.06,11.2,14.7,1.012,1.018,3.1,4.6,3.9,4.7,4.9,6,25,40,3,6,6,12,Straw to gold,Appearance should be clear. Chill haze should not be present,Medium-low to medium,"Medium to high, exhibiting attributes typical of noble-type hops",Medium to high,"DMS, fruity esters and diacetyl should not be present.",Medium-low to medium,"Finish should exhibit low to medium-low body with a clean, crisp malt character evident at low levels. Up to 25% corn and/or rice in the grist should be used. Beers in this category hew to American-style lagers typical of the pre-Prohibition era."
A33DDCC1-49C5-4421-AE93-99CBB2B47BFD,Lager,North American Origin Lager Styles,Contemporary American-Style Pilsener,1.045,1.053,11.2,13,1.01,1.018,2.5,4.6,3.9,4.7,4.9,6,25,40,3,6,6,12,Straw to gold,Appearance should be clear. Chill haze should not be present,Medium-low to medium,"Medium to high. While traditional versions exhibit attributes typical of noble-type hops, contemporary versions will exhibit attributes typical of a wide range of American hop varieties.",Medium to high,"DMS, fruity esters and diacetyl should not be present.",Medium-low to medium,Up to 25% corn and/or rice in the grist should be used. Beers in this category diverge from American-style lagers typical of the pre-Prohibition era by virtue of a wide range of hop aroma and flavor attributes.
